UniqueJobsID,VMtype,GpuType,GpuNumber,maxGpuNumber,cost,ExecutionTime
JJ1,Standard_NC6,K80,1,1,0.56,77172.42077720001
JJ1,Standard_NC12,K80,1,2,1.13,77172.42077720001
JJ1,Standard_NC12,K80,2,2,1.13,78500.6067118
JJ1,Standard_NC24,K80,1,4,2.25,77172.42077720001
JJ1,Standard_NC24,K80,2,4,2.25,78500.6067118
JJ1,Standard_NC24,K80,3,4,2.25,86136.7772958
JJ1,Standard_NC24,K80,4,4,2.25,95349.944025
JJ1,Standard_NC24X,K80,1,8,4.48,77172.42077720001
JJ1,Standard_NC24X,K80,2,8,4.48,78500.6067118
JJ1,Standard_NC24X,K80,3,8,4.48,86136.7772958
JJ1,Standard_NC24X,K80,4,8,4.48,95349.944025
JJ1,Standard_NC24X,K80,5,8,4.48,105193.90915739999
JJ1,Standard_NC24X,K80,6,8,4.48,115353.2736286
JJ1,Standard_NC24X,K80,7,8,4.48,125692.8661464
JJ1,Standard_NC24X,K80,8,8,4.48,136145.1013048
JJ1,Standard_NV6,M60,1,1,0.62,69327.9555542
JJ1,Standard_NV12,M60,1,2,1.24,69327.9555542
JJ1,Standard_NV12,M60,2,2,1.24,70298.338775
JJ1,Standard_NV24,M60,1,4,2.48,69327.9555542
JJ1,Standard_NV24,M60,2,4,2.48,70298.338775
JJ1,Standard_NV24,M60,3,4,2.48,75913.4857194
JJ1,Standard_NV24,M60,4,4,2.48,82689.823629
JJ1,Standard_NV24X,M60,1,8,4.96,69327.9555542
JJ1,Standard_NV24X,M60,2,8,4.96,70298.338775
JJ1,Standard_NV24X,M60,3,8,4.96,75913.4857194
JJ1,Standard_NV24X,M60,4,8,4.96,82689.823629
JJ1,Standard_NV24X,M60,5,8,4.96,89930.6379384
JJ1,Standard_NV24X,M60,6,8,4.96,97403.6904134
JJ1,Standard_NV24X,M60,7,8,4.96,105009.4504802
JJ1,Standard_NV24X,M60,8,8,4.96,112698.1526804
JJ1,In-house server 3,Quadro P600,1,8,0.44,196976.67938759996
JJ1,In-house server 3,Quadro P600,2,8,0.44,203769.3918428
JJ1,In-house server 3,Quadro P600,3,8,0.44,242271.5585878
JJ1,In-house server 3,Quadro P600,4,8,0.44,288701.08885379997
JJ1,In-house server 3,Quadro P600,5,8,0.44,338301.5645282
JJ1,In-house server 3,Quadro P600,6,8,0.44,389487.5129068
JJ1,In-house server 3,Quadro P600,7,8,0.44,441579.445776
JJ1,In-house server 3,Quadro P600,8,8,0.44,494237.6188232
JJ1,In-house server 1,Quadro P600,1,2,0.11,196976.67938759996
JJ1,In-house server 1,Quadro P600,2,2,0.11,203769.3918428
JJ1,In-house server 2,GTX 1080Ti,1,8,1.13,60663.27959678
JJ1,In-house server 2,GTX 1080Ti,2,8,1.13,61238.44853126001
JJ1,In-house server 2,GTX 1080Ti,3,8,1.13,64621.25537392
JJ1,In-house server 2,GTX 1080Ti,4,8,1.13,68705.9717022
JJ1,In-house server 2,GTX 1080Ti,5,8,1.13,73071.4517918
JJ1,In-house server 2,GTX 1080Ti,6,8,1.13,77577.3137552
JJ1,In-house server 2,GTX 1080Ti,7,8,1.13,82163.3940204
JJ1,In-house server 2,GTX 1080Ti,8,8,1.13,86799.6105956
JJ2,Standard_NC6,K80,1,1,0.56,144888.397144
JJ2,Standard_NC12,K80,1,2,1.13,144888.397144
JJ2,Standard_NC12,K80,2,2,1.13,151152.063696
JJ2,Standard_NC24,K80,1,4,2.25,144888.397144
JJ2,Standard_NC24,K80,2,4,2.25,151152.063696
JJ2,Standard_NC24,K80,3,4,2.25,144391.92874160002
JJ2,Standard_NC24,K80,4,4,2.25,134375.84338479998
JJ2,Standard_NC24X,K80,1,8,4.48,144888.397144
JJ2,Standard_NC24X,K80,2,8,4.48,151152.063696
JJ2,Standard_NC24X,K80,3,8,4.48,144391.92874160002
JJ2,Standard_NC24X,K80,4,8,4.48,134375.84338479998
JJ2,Standard_NC24X,K80,5,8,4.48,123057.3779152
JJ2,Standard_NC24X,K80,6,8,4.48,111087.72233759999
JJ2,Standard_NC24X,K80,7,8,4.48,98745.9581416
JJ2,Standard_NC24X,K80,8,8,4.48,86171.626072
JJ2,Standard_NV6,M60,1,1,0.62,130883.2941168
JJ2,Standard_NV12,M60,1,2,1.24,130883.2941168
JJ2,Standard_NV12,M60,2,2,1.24,137351.3060256
JJ2,Standard_NV24,M60,1,4,2.48,130883.2941168
JJ2,Standard_NV24,M60,2,4,2.48,137351.3060256
JJ2,Standard_NV24,M60,3,4,2.48,130657.69489200001
JJ2,Standard_NV24,M60,4,4,2.48,120673.67797199999
JJ2,Standard_NV24X,M60,1,8,4.96,130883.2941168
JJ2,Standard_NV24X,M60,2,8,4.96,137351.3060256
JJ2,Standard_NV24X,M60,3,8,4.96,130657.69489200001
JJ2,Standard_NV24X,M60,4,8,4.96,120673.67797199999
JJ2,Standard_NV24X,M60,5,8,4.96,109373.4987856
JJ2,Standard_NV24X,M60,6,8,4.96,97415.23841440001
