Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime
tf_alexnet,130000,279,512,J111,JJ1,0,508207.81762091257,0.004189675247097804,44571.298361099995,368373.158565
tf_alexnet,130000,475,1024,J92,JJ2,882,143570.030064,0.004989109623552895,71843.8639525,598714.0318649999
tf_alexnet,130000,232,128,J113,JJ3,1763,146051.495421,0.011054921618763196,48952.58648937143,390265.5453005714
tf_alexnet,130000,366,512,J95,JJ4,2668,677908.089061,0.014766660708458324,58474.042704,483259.77430200006
tf_vgg19,130000,14,32,J176,JJ5,3609,931462.225316,0.005731956374483186,45374.453635,685011.5464499999
tf_alexnet,130000,339,512,J119,JJ6,4500,212606.8219,0.011142469880666417,54156.041319225005,447591.15886275005
tf_resnet50,130000,60,16,J126,JJ7,5457,164093.268905,0.014888498936368271,71039.88342,342376.29377999995
tf_alexnet,130000,370,1024,J108,JJ8,6391,668477.503021,0.005412120940383682,55949.580266000004,466232.23750800005
tf_resnet50,130000,88,32,J139,JJ9,7323,433215.396781,0.012737757751731353,73911.3896928,412606.66409599996
pytorch_resnet50,130000,47,8,J57,JJ10,8222,596444.523391,0.0051141849069423675,80870.93421828572,298475.1309
pytorch_alexnet,130000,1171,128,J29,JJ11,9173,311088.792106,0.006431427695708895,45776.328444125,530754.87789775
pytorch_alexnet,130000,2889,256,J2,JJ12,10145,789235.093749,0.003198464212064007,43207.074427086,1193160.1599881998
pytorch_vgg19,130000,5977,32,J67,JJ13,11035,78030940.1442,0.012360571036020392,43204.365916819996,133994803.6965
tf_resnet50,130000,58,16,J142,JJ14,11984,151293.276955,0.013888133909586514,68659.29757466666,330955.65329333337
tf_alexnet,130000,441,512,J99,JJ15,12940,432907.760389,0.01090317868245489,70453.91777340001,582277.8336060001
pytorch_resnet50,130000,46,8,J61,JJ16,13804,273393.720012,0.008829488655508035,79149.71426349999,292124.32411000005
pytorch_alexnet,130000,1497,1024,J32,JJ17,14702,405534.884878,0.008498457702966594,77052.055076475,572517.55685175
tf_resnet50,130000,60,16,J126,JJ18,15646,452557.368356,0.008654157071914399,71039.88342,342376.29377999995
pytorch_alexnet,130000,1135,128,J5,JJ19,16572,114793.534408,0.008397350250361313,44407.2190639,514482.09644449997
