Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime
pytorch_alexnet,130000,1302,128,J25,JJ1,0,599642.0599834158,0.0032097369156362456,50899.4214696,590132.944476
tf_alexnet,130000,325,1024,J104,JJ2,14940,770532.2425433128,0.011770372827157465,49145.615739999994,409535.699625
tf_alexnet,130000,285,512,J91,JJ3,30015,632907.0727188482,0.011583639948936176,45537.933708900004,376329.35882100003
tf_vgg19,130000,14,32,J161,JJ4,44842,605296.5109640171,0.010592089285693789,45375.293516,684993.1074000001
tf_alexnet,130000,312,256,J114,JJ5,59766,735727.9721857003,0.010793703458643458,55172.766239314275,449571.9041691429
pytorch_alexnet,130000,2959,256,J26,JJ6,74798,1449505.4037604611,0.011649133544688245,43214.40814444286,1221190.2821171428
tf_vgg19,130000,11,16,J154,JJ7,89494,449963.26720505004,0.009452008363931367,46792.30105,661050.40298
pytorch_resnet50,130000,2499,32,J35,JJ8,104605,24650245.52189049,0.01204020297398221,43200.21195042,13690928.477184001
pytorch_alexnet,130000,2950,256,J14,JJ9,119583,1146357.134036958,0.013337274413099006,43212.51917575,1217585.608095
pytorch_vgg19,130000,5977,32,J67,JJ10,134694,179114570.76749176,0.010805775203996521,43204.365916819996,133994803.6965
pytorch_vgg19,130000,150,8,J83,JJ11,149776,3828834.878786948,0.013964154232730487,43223.12768571429,7131159.175714285
pytorch_alexnet,130000,2957,256,J22,JJ12,164569,2011071.1363307766,0.012985705201416176,43214.05668984001,1220389.301204
tf_vgg19,130000,14,32,J155,JJ13,179711,995449.1562967845,0.011823488799201066,45377.981124000005,684934.103
tf_vgg19,130000,11,16,J160,JJ14,194464,819132.3396491989,0.011355442226763338,46791.626163333334,661082.2534066667
pytorch_alexnet,130000,904,512,J27,JJ15,209683,880940.8543500131,0.008538947997368151,61043.2139968,354803.82666514284
tf_alexnet,130000,432,1024,J112,JJ16,224610,1221630.2455776036,0.004273044142439546,65324.2825008,544351.0970879999
