UniqueJobsID,VMtype,GpuType,GpuNumber,maxGpuNumber,cost,ExecutionTime
JJ1,Standard_NC6,K80,1,1,0.56,89759.78226767998
JJ1,Standard_NC12,K80,1,2,1.13,89759.78226767998
JJ1,Standard_NC12,K80,2,2,1.13,91301.84913444
JJ1,Standard_NC24,K80,1,4,2.25,89759.78226767998
JJ1,Standard_NC24,K80,2,4,2.25,91301.84913444
JJ1,Standard_NC24,K80,3,4,2.25,100186.69842972001
JJ1,Standard_NC24,K80,4,4,2.25,110907.24332016
JJ1,Standard_NC24X,K80,1,8,4.48,89759.78226767998
JJ1,Standard_NC24X,K80,2,8,4.48,91301.84913444
JJ1,Standard_NC24X,K80,3,8,4.48,100186.69842972001
JJ1,Standard_NC24X,K80,4,8,4.48,110907.24332016
JJ1,Standard_NC24X,K80,5,8,4.48,122362.06647420001
JJ1,Standard_NC24X,K80,6,8,4.48,134184.02872812
JJ1,Standard_NC24X,K80,7,8,4.48,146215.78478304
JJ1,Standard_NC24X,K80,8,8,4.48,158378.66194164002
JJ1,Standard_NV6,M60,1,1,0.62,80635.95461964
JJ1,Standard_NV12,M60,1,2,1.24,80635.95461964
JJ1,Standard_NV12,M60,2,2,1.24,81761.78652180001
JJ1,Standard_NV24,M60,1,4,2.48,80635.95461964
JJ1,Standard_NV24,M60,2,4,2.48,81761.78652180001
JJ1,Standard_NV24,M60,3,4,2.48,88295.49239112
JJ1,Standard_NV24,M60,4,4,2.48,96181.16673228
JJ1,Standard_NV24X,M60,1,8,4.96,80635.95461964
JJ1,Standard_NV24X,M60,2,8,4.96,81761.78652180001
JJ1,Standard_NV24X,M60,3,8,4.96,88295.49239112
JJ1,Standard_NV24X,M60,4,8,4.96,96181.16673228
JJ1,Standard_NV24X,M60,5,8,4.96,104607.62846855998
JJ1,Standard_NV24X,M60,6,8,4.96,113304.48390240001
JJ1,Standard_NV24X,M60,7,8,4.96,122155.85001144
JJ1,Standard_NV24X,M60,8,8,4.96,131103.78530843998
JJ1,In-house server 3,Quadro P600,1,8,0.44,229103.04865559997
JJ1,In-house server 3,Quadro P600,2,8,0.44,237002.0460696
JJ1,In-house server 3,Quadro P600,3,8,0.44,281794.632588
JJ1,In-house server 3,Quadro P600,4,8,0.44,335810.616582
JJ1,In-house server 3,Quadro P600,5,8,0.44,393515.9593428001
JJ1,In-house server 3,Quadro P600,6,8,0.44,453065.98172640003
