Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime
pytorch_alexnet,130000,1302,128,J25,JJ1,0,599642.0599834158,0.0032097369156362456,50899.4214696,590132.944476
tf_alexnet,130000,325,1024,J104,JJ2,22518,778110.2425433128,0.011770372827157465,49145.615739999994,409535.699625
tf_alexnet,130000,285,512,J91,JJ3,45058,647950.0727188482,0.011583639948936176,45537.933708900004,376329.35882100003
tf_vgg19,130000,14,32,J161,JJ4,67577,628031.5109640171,0.010592089285693789,45375.293516,684993.1074000001
tf_alexnet,130000,312,256,J114,JJ5,89861,765822.9721857003,0.010793703458643458,55172.766239314275,449571.9041691429
pytorch_alexnet,130000,2959,256,J26,JJ6,112394,1487101.4037604611,0.011649133544688245,43214.40814444286,1221190.2821171428
tf_vgg19,130000,11,16,J154,JJ7,134934,495403.26720505004,0.009452008363931367,46792.30105,661050.40298
pytorch_resnet50,130000,2499,32,J35,JJ8,157425,24703065.52189049,0.01204020297398221,43200.21195042,13690928.477184001
pytorch_alexnet,130000,2950,256,J14,JJ9,179444,1206218.134036958,0.013337274413099006,43212.51917575,1217585.608095
pytorch_vgg19,130000,5977,32,J67,JJ10,202213,179182089.76749176,0.010805775203996521,43204.365916819996,133994803.6965
pytorch_vgg19,130000,150,8,J83,JJ11,224515,3903573.878786948,0.013964154232730487,43223.12768571429,7131159.175714285
