UniqueJobsID,VMtype,GpuType,GpuNumber,maxGpuNumber,cost,ExecutionTime
JJ1,Standard_NC6,K80,1,1,0.56,1183213.84048
JJ1,Standard_NC6,K80,1,1,0.56,1062368.295856
JJ1,Standard_NC6,K80,1,1,0.56,991883.5468640001
JJ1,Standard_NC12,K80,1,2,1.13,1183213.84048
JJ1,Standard_NC12,K80,1,2,1.13,1062368.295856
JJ1,Standard_NC12,K80,1,2,1.13,991883.5468640001
JJ1,Standard_NC12,K80,2,2,1.13,887586.6601279998
JJ1,Standard_NC12,K80,2,2,1.13,851149.195792
JJ1,Standard_NC12,K80,2,2,1.13,782678.8107040001
JJ1,Standard_NC24,K80,1,4,2.25,1183213.84048
JJ1,Standard_NC24,K80,1,4,2.25,1062368.295856
JJ1,Standard_NC24,K80,1,4,2.25,991883.5468640001
JJ1,Standard_NC24,K80,2,4,2.25,887586.6601279998
JJ1,Standard_NC24,K80,2,4,2.25,851149.195792
JJ1,Standard_NC24,K80,2,4,2.25,782678.8107040001
JJ1,Standard_NC24,K80,3,4,2.25,792454.975088
JJ1,Standard_NC24,K80,3,4,2.25,778331.1421759999
JJ1,Standard_NC24,K80,3,4,2.25,707633.616928
JJ1,Standard_NC24,K80,4,4,2.25,747447.1637919999
JJ1,Standard_NC24,K80,4,4,2.25,740113.350256
JJ1,Standard_NC24,K80,4,4,2.25,666128.30872
JJ1,Standard_NC24X,K80,1,8,4.48,1183213.84048
JJ1,Standard_NC24X,K80,1,8,4.48,1062368.295856
JJ1,Standard_NC24X,K80,1,8,4.48,991883.5468640001
JJ1,Standard_NC24X,K80,2,8,4.48,887586.6601279998
JJ1,Standard_NC24X,K80,2,8,4.48,851149.195792
JJ1,Standard_NC24X,K80,2,8,4.48,782678.8107040001
JJ1,Standard_NC24X,K80,3,8,4.48,792454.975088
JJ1,Standard_NC24X,K80,3,8,4.48,778331.1421759999
JJ1,Standard_NC24X,K80,3,8,4.48,707633.616928
JJ1,Standard_NC24X,K80,4,8,4.48,747447.1637919999
JJ1,Standard_NC24X,K80,4,8,4.48,740113.350256
JJ1,Standard_NC24X,K80,4,8,4.48,666128.30872
JJ1,Standard_NC24X,K80,5,8,4.48,722488.9021279999
JJ1,Standard_NC24X,K80,5,8,4.48,715735.6628800001
JJ1,Standard_NC24X,K80,5,8,4.48,638038.9547840001
JJ1,Standard_NC24X,K80,6,8,4.48,707555.4151679999
JJ1,Standard_NC24X,K80,6,8,4.48,698278.027888
JJ1,Standard_NC24X,K80,6,8,4.48,616657.5779840001
JJ1,Standard_NC24X,K80,7,8,4.48,698350.370928
JJ1,Standard_NC24X,K80,7,8,4.48,684774.708576
JJ1,Standard_NC24X,K80,7,8,4.48,599109.330848
JJ1,Standard_NC24X,K80,8,8,4.48,692725.6034720001
JJ1,Standard_NC24X,K80,8,8,4.48,673742.8364799999
JJ1,Standard_NC24X,K80,8,8,4.48,583956.78992
JJ1,Standard_NV6,M60,1,1,0.62,858471.3552800001
JJ1,Standard_NV6,M60,1,1,0.62,830418.221584
JJ1,Standard_NV6,M60,1,1,0.62,845891.1800640001
JJ1,Standard_NV12,M60,1,2,1.24,858471.3552800001
JJ1,Standard_NV12,M60,1,2,1.24,830418.221584
JJ1,Standard_NV12,M60,1,2,1.24,845891.1800640001
JJ1,Standard_NV12,M60,2,2,1.24,590101.483888
JJ1,Standard_NV12,M60,2,2,1.24,613057.697616
JJ1,Standard_NV12,M60,2,2,1.24,594064.9027039999
JJ1,Standard_NV24,M60,1,4,2.48,858471.3552800001
JJ1,Standard_NV24,M60,1,4,2.48,830418.221584
JJ1,Standard_NV24,M60,1,4,2.48,845891.1800640001
JJ1,Standard_NV24,M60,2,4,2.48,590101.483888
JJ1,Standard_NV24,M60,2,4,2.48,613057.697616
JJ1,Standard_NV24,M60,2,4,2.48,594064.9027039999
JJ1,Standard_NV24,M60,3,4,2.48,492499.712208
JJ1,Standard_NV24,M60,3,4,2.48,532421.6897440001
JJ1,Standard_NV24,M60,3,4,2.48,501934.23705600004
JJ1,Standard_NV24,M60,4,4,2.48,437589.965456
JJ1,Standard_NV24,M60,4,4,2.48,485966.8107840001
JJ1,Standard_NV24,M60,4,4,2.48,449727.474336
JJ1,Standard_NV24X,M60,1,8,4.96,858471.3552800001
JJ1,Standard_NV24X,M60,1,8,4.96,830418.221584
JJ1,Standard_NV24X,M60,1,8,4.96,845891.1800640001
JJ1,Standard_NV24X,M60,2,8,4.96,590101.483888
JJ1,Standard_NV24X,M60,2,8,4.96,613057.697616
JJ1,Standard_NV24X,M60,2,8,4.96,594064.9027039999
JJ1,Standard_NV24X,M60,3,8,4.96,492499.712208
JJ1,Standard_NV24X,M60,3,8,4.96,532421.6897440001
JJ1,Standard_NV24X,M60,3,8,4.96,501934.23705600004
JJ1,Standard_NV24X,M60,4,8,4.96,437589.965456
JJ1,Standard_NV24X,M60,4,8,4.96,485966.8107840001
JJ1,Standard_NV24X,M60,4,8,4.96,449727.474336
JJ1,Standard_NV24X,M60,5,8,4.96,399757.028496
JJ1,Standard_NV24X,M60,5,8,4.96,453184.383456
JJ1,Standard_NV24X,M60,5,8,4.96,413490.27272
JJ1,Standard_NV24X,M60,6,8,4.96,370462.49665600003
JJ1,Standard_NV24X,M60,6,8,4.96,427238.181888
JJ1,Standard_NV24X,M60,6,8,4.96,385237.85182399995
JJ1,Standard_NV24X,M60,7,8,4.96,346047.053408
JJ1,Standard_NV24X,M60,7,8,4.96,405198.39505600004
JJ1,Standard_NV24X,M60,7,8,4.96,361548.16264
JJ1,Standard_NV24X,M60,8,8,4.96,324681.040432
JJ1,Standard_NV24X,M60,8,8,4.96,385600.11750399997
JJ1,Standard_NV24X,M60,8,8,4.96,340710.18072
JJ1,In-house server 3,Quadro P600,1,8,0.44,6142829.518560001
JJ1,In-house server 3,Quadro P600,1,8,0.44,4604815.85648
JJ1,In-house server 3,Quadro P600,1,8,0.44,3221545.70752
JJ1,In-house server 3,Quadro P600,2,8,0.44,5430916.2544
JJ1,In-house server 3,Quadro P600,2,8,0.44,4487391.38848
JJ1,In-house server 3,Quadro P600,2,8,0.44,3663276.63184
JJ1,In-house server 3,Quadro P600,3,8,0.44,5373508.8624
JJ1,In-house server 3,Quadro P600,3,8,0.44,4533972.70816
JJ1,In-house server 3,Quadro P600,3,8,0.44,3849168.57472
JJ1,In-house server 3,Quadro P600,4,8,0.44,5479727.93648
JJ1,In-house server 3,Quadro P600,4,8,0.44,4621555.47392
JJ1,In-house server 3,Quadro P600,4,8,0.44,3971100.7716800002
JJ1,In-house server 3,Quadro P600,5,8,0.44,5651397.59968
JJ1,In-house server 3,Quadro P600,5,8,0.44,4725538.817439999
JJ1,In-house server 3,Quadro P600,5,8,0.44,4067449.0707200007
JJ1,In-house server 3,Quadro P600,6,8,0.44,5855792.555199999
JJ1,In-house server 3,Quadro P600,6,8,0.44,4837722.45152
JJ1,In-house server 3,Quadro P600,6,8,0.44,4151005.4196800003
JJ1,In-house server 3,Quadro P600,7,8,0.44,6078887.6792
JJ1,In-house server 3,Quadro P600,7,8,0.44,4954591.96512
JJ1,In-house server 3,Quadro P600,7,8,0.44,4227252.08416
JJ1,In-house server 3,Quadro P600,8,8,0.44,6313670.40752
JJ1,In-house server 3,Quadro P600,8,8,0.44,5074390.153279999
JJ1,In-house server 3,Quadro P600,8,8,0.44,4298930.19584
