Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime
tf_alexnet,130000,448,1024,J116,JJ1,0,927724.452398066,0.01293692262042024,67743.2315904,564507.4026240001
tf_alexnet,130000,232,128,J113,JJ2,8986,111853.44810144065,0.00962553125721799,48952.58648937143,390265.5453005714
pytorch_resnet50,130000,3629,32,J55,JJ3,17997,19930774.77928741,0.0094367709608053,43207.470825339995,19873791.463473335
pytorch_alexnet,130000,2954,256,J18,JJ4,26955,233681.11190096906,0.01306427551696717,43210.573497616,1219185.3277072
tf_alexnet,130000,343,256,J90,JJ5,35998,865962.6101780077,0.011080869132924463,60663.27959678,494237.6188232
pytorch_resnet50,130000,3073,32,J39,JJ6,45086,27826297.65387473,0.01389981911874812,43201.76592123,16831603.149178997
tf_resnet50,130000,49,16,J122,JJ7,54006,148117.48011569277,0.005478546945661947,58031.85897739999,279617.56792199996
tf_alexnet,130000,332,1024,J120,JJ8,62983,591857.6717706312,0.006482458399391508,50202.312868999994,418337.613762
pytorch_resnet50,130000,257,64,J64,JJ9,71921,421894.74560698704,0.014813587352735184,43275.880955450004,1370040.612525
pytorch_vgg19,130000,224,16,J87,JJ10,81068,9104976.899673048,0.010693243363749456,43243.67182239999,6314498.9208
pytorch_resnet50,130000,41,16,J50,JJ11,90083,420836.3246724811,0.014762467081289185,51253.336252,236474.82079599999
pytorch_resnet50,130000,26,8,J49,JJ12,99028,319036.25650887354,0.00603391599060928,44738.1286248,165114.394432
tf_alexnet,130000,339,512,J119,JJ13,107950,295125.81221597793,0.006929722444300935,54156.041319225005,447591.15886275005
tf_resnet50,130000,49,16,J122,JJ14,116739,247510.14341316037,0.004556349632819524,58031.85897739999,279617.56792199996
tf_alexnet,130000,432,1024,J112,JJ15,125805,573377.5689392787,0.005049839584730162,65324.2825008,544351.0970879999
pytorch_alexnet,130000,1497,1024,J32,JJ16,134803,321010.71411223186,0.010789459886961375,77052.055076475,572517.55685175
pytorch_resnet50,130000,3073,32,J39,JJ17,143717,9480243.97583293,0.009031041208312336,43201.76592123,16831603.149178997
pytorch_resnet50,130000,257,64,J56,JJ18,152724,690284.3554081405,0.003374079540289687,43293.01593786667,1370101.26067
pytorch_resnet50,130000,38,16,J42,JJ19,161628,348650.9541896748,0.01495989863808728,47504.65877466666,219177.3234253333
pytorch_alexnet,130000,1494,512,J3,JJ20,170505,276937.57039939874,0.013291652231880294,102078.2595006,587435.2220016
pytorch_alexnet,130000,1494,512,J3,JJ21,179497,1214275.7142789215,0.01279427541359324,102078.2595006,587435.2220016
tf_vgg19,130000,14,32,J176,JJ22,188528,1437054.8617900915,0.004675048655779778,45374.453635,685011.5464499999
pytorch_alexnet,130000,669,512,J7,JJ23,197516,655659.4728588068,0.01163098660469953,45397.62243729,262769.6023074
tf_alexnet,130000,285,512,J91,JJ24,206370,529621.0124864287,0.009814755520556481,45537.933708900004,376329.35882100003
tf_alexnet,130000,304,512,J107,JJ25,215419,795151.376669284,0.010105391657400776,48565.48844480001,401382.9651648
tf_resnet50,130000,70,16,J138,JJ26,224171,314492.91362023517,0.012119852883611837,82866.188944,399430.21384
