Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime
pytorch_vgg19,130000,224,16,J75,JJ1,0,4301349.707269583,0.0045539670426458815,43280.57916,6313670.40752
pytorch_vgg19,130000,224,16,J84,JJ2,8972,1748044.2714819259,0.0074089435462679105,43248.9442944,6314380.5600000005
tf_alexnet,130000,232,128,J113,JJ3,18077,418420.39327629947,0.006484932495578083,48952.58648937143,390265.5453005714
pytorch_alexnet,130000,2957,256,J22,JJ4,26991,1720820.7738394046,0.007941254777977028,43214.05668984001,1220389.301204
tf_resnet50,130000,83,16,J150,JJ5,35921,182903.41039347491,0.012512183350296753,98251.57035924998,473607.5035
tf_alexnet,130000,279,512,J111,JJ6,45079,210702.565314416,0.0068397215500683,44571.298361099995,368373.158565
tf_alexnet,130000,372,256,J94,JJ7,54108,449788.32317213586,0.005989119189602479,65786.80165200001,536026.55334
tf_alexnet,130000,358,128,J101,JJ8,62972,234284.95943496004,0.010387635608889051,75539.93366539999,602216.703733
pytorch_resnet50,130000,3472,32,J47,JJ9,71998,10495654.833423484,0.01173202938629071,43206.4289692,19014756.502
pytorch_resnet50,130000,38,16,J42,JJ10,80963,481075.1847830762,0.01331788377676777,47504.65877466666,219177.3234253333
tf_alexnet,130000,446,1024,J96,JJ11,90054,687085.2573945139,0.009678697212038765,67447.8066806,562059.648888
tf_resnet50,130000,105,64,J136,JJ12,99058,595769.008604983,0.008902957622526995,70100.68107,441983.97579
tf_vgg19,130000,11,16,J175,JJ13,107978,226961.89535631152,0.007294844629499058,46791.41527500001,661092.206775
pytorch_resnet50,130000,2499,32,J35,JJ14,116961,24139047.697875053,0.009133181262109765,43200.21195042,13690928.477184001
tf_resnet50,130000,95,32,J147,JJ15,126035,244129.61097529132,0.006774083331519721,79791.4994542857,445393.66338571423
pytorch_resnet50,130000,40,16,J34,JJ16,135071,587293.1200448608,0.009933988221649988,50013.149408,230742.12055999995
tf_resnet50,130000,86,64,J140,JJ17,144148,441934.6811653438,0.013450344201167454,57423.28452879999,361923.543456
pytorch_alexnet,130000,1497,1024,J32,JJ18,153163,887233.048677443,0.0055125048881856055,77052.055076475,572517.55685175
tf_resnet50,130000,60,16,J126,JJ19,162285,479222.4215171294,0.006028897536011855,71039.88342,342376.29377999995
tf_alexnet,130000,325,1024,J104,JJ20,171280,303569.1236323371,0.012196061359277949,49145.615739999994,409535.699625
tf_vgg19,130000,7,8,J174,JJ21,180331,982566.642876013,0.012278569692171334,43954.86901750001,577070.978575
pytorch_alexnet,130000,1494,512,J3,JJ22,189320,1325685.2811683384,0.009725574493467774,102078.2595006,587435.2220016
pytorch_alexnet,130000,1425,1024,J12,JJ23,198482,382510.69331900537,0.0035223365287720305,73949.797666,545517.69706
tf_vgg19,130000,14,32,J164,JJ24,207408,543370.2858280037,0.00811719535992336,45374.957565000004,685000.4830199999
tf_vgg19,130000,14,32,J161,JJ25,216545,1347764.9597392564,0.008942541751199032,45375.293516,684993.1074000001
pytorch_resnet50,130000,38,8,J45,JJ26,225622,561585.4499804797,0.003981771811085612,65387.795081,241321.66760000002
